Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
18000534,TRESPASSING,2018-02-06T21:41:00,Closed - Cleared by Arrest-Adult,2018-02-06T21:41:00,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Officer's contacted a non-affiliate male in the City Union who is banned and barred from UNL. The male was cited/lodged for Criminal Trespass.
18000536,NARCOTICS - POSSESSION,2018-02-07T00:10:00,Closed - Cleared by Arrest-Adult,2018-02-07T00:10:00,,Eastside Suites,433 N 19th St (UNL RESIDENCE HALL),0.00,0.00,"A report of narcotic activity at a university dorm room. Two University of Nebraska students were cited/released for MIP, Possession of Marijuana < 1oz and Possession of Drug Paraphernalia. Another student was cited/released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia."
18000546,LARCENY - SHOPLIFTING,2018-02-07T13:30:00,Closed - Cleared by Arrest-Juvenile,2018-02-07T12:50:00,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",550.00,0.00,Person arrested for taking iphone from Husker Tech Store.
18000549,SS - CHECK WELFARE OF PERSON,2018-02-07T14:48:00,Closed - Non-Criminal Case,2018-02-07T11:20:00,,Oldfather Hall,"660 N 12th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Officers spoke with a University student who was expressing mental health concerns.
18000550,ASSAULT - DOMESTIC,2018-02-07T15:31:00,Closed - Inactive,2018-02-05T05:00:00,2018-02-05T05:10:00,Vine Street Apartments West,2222 Vine St (UNL APARTMENT),0.00,0.00,Officers responded to the report of a belated domestic. Officers made contact with both individuals and one individual was subsequently cited and lodged for 3rd Degree Assault on a Pregnant Woman.
18000559,LOST OR STOLEN ITEM,2018-02-07T21:35:00,Closed - Non-Criminal Case,2018-02-07T21:35:00,,Andrews Hall,625 N 14th St (UNL ACADEMIC BUILDING),500.00,0.00,Larceny of an iPhone from Andrews Hall. Investigation continues.
18000561,NARCOTICS - POSSESSION,2018-02-08T01:28:00,Closed - Cleared by Arrest-Adult,2018-02-08T01:28:00,,,N 23RD ST & Y ST (COMMERCIAL PARKING LOT),0.00,0.00,"Field contact with five UNL students at N 23 St/Y St. One student was cited/lodged for Possession of a Controlled Substance, and cited/released for Possession of Marijuana and Possession of Drug Paraphernalia. One other student was also cited/released for Possession of Marijuana and Possession of Drug Paraphernalia. Three students were released with no criminal violation."
18000562,NARCOTICS - POSSESSION,2018-02-08T02:35:00,Closed - Cleared by Arrest-Adult,2018-02-08T02:35:00,,Delta Upsilon,1548 Vine St (GOV'T PARKING LOT (UNL)),0.00,0.00,"Field contact with two UNL students upon suspicious activity call at Delta Upsilon. One student was cited/lodged for Possession of a Controlled Substance, and cited/released for Possession of Drug Paraphernalia and Minor in Possession of Alcohol."
18000567,DISTURBANCE - OTHER,2018-02-08T14:04:00,Closed - Inactive,2018-01-22T21:00:00,2018-02-01T21:00:00,Love Library North & Link,"1300 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported a belated disturbance occurring in the Library.
LE17003,NARCOTICS - POSSESSION,2018-02-08T14:14:00,Closed - Inactive,2017-05-06T12:00:00,,South Platte Terrace,"700 E Philip St, North Platte, NE",0.00,0.00,An individual was arrested for possession of a controlled substance.
LE17002,NARCOTICS - POSSESSION,2018-02-08T14:19:00,Closed - Inactive,2017-02-18T12:00:00,,South Platte Terrace,"700 E Philip St, North Platte, NE",0.00,0.00,An individual was arrested for possession of marijuana.
LE17001,NARCOTICS - SALE/DELIVER,2018-02-08T14:26:00,Closed - Inactive,2017-08-08T12:00:00,,South Platte Terrace,"700 E Philip St, North Platte, NE",0.00,0.00,An individual was arrested for the distribution of drugs.
18000568,ACCIDENTS - P.D. REPORTABLE,2018-02-08T15:24:00,Closed - Non-Criminal Case,2018-02-08T15:00:00,2018-02-08T15:00:00,Jackie Gaughan Multicultural Center,1505 S St (GOV'T PARKING LOT (UNL)),0.00,250.00,Staff member reported accident
18000572,MEDICAL EMERGENCY,2018-02-08T23:19:00,Closed - Non-Criminal Case,2018-02-08T23:19:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,Medical emergency of a UNL student at Abel Hall from ingesting marijuana edibles. Student was transported by LFR to Bryan LGH West for treatment.
18000574,MEDICAL EMERGENCY,2018-02-09T00:49:00,Closed - Non-Criminal Case,2018-02-09T00:49:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,Alcohol overdose of a UNL student at Abel Hall. Student was transported by LFR to Bryan LGH West for medical treatment. No BAC obtained.
18000575,ALCOHOL - DWI,2018-02-09T02:14:00,Closed - Cleared by Arrest-Adult,2018-02-09T02:14:00,,,N 19TH ST & Y ST (STREET),0.00,0.00,DWI from traffic stop at N 19 St/Y St with non-UNL affiliate. BAC .098.
18000668,OUTSIDE - O.P.S. OTHER,2018-02-09T10:00:00,Closed - Non-Criminal Case,2018-02-09T10:00:00,,,Q ST & N 16TH ST (STREET),0.00,0.00,"Disturbance between two UNL students occurring off-campus, originally reported and investigated by the Lincoln Police Department. Follow up to continue."
18000579,LARCENY - OTHER OR FROM OPEN AREA,2018-02-09T10:28:00,Closed - Unfounded,2018-02-08T18:30:00,2018-02-08T22:30:00,Willa S. Cather Dining Complex,"530 N 17th St (UNL SUPPORT FACILITY (office, service))",1790.00,0.00,A University student reported that their backpack containing various items was taken. The case is currently under investigation.
18000584,LOST OR STOLEN ITEM,2018-02-09T15:57:00,Closed - Inactive,2018-01-12T11:30:00,2018-01-12T13:15:00,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),1200.00,0.00,A University student reported the belated theft of their computer. No suspects at this time.
18000585,NARCOTICS - OTHER,2018-02-09T16:32:00,Closed - Inactive,,,Harper Hall,1150 N 14th St (UNL RESIDENCE HALL),0.00,0.00,A University student reported suspicious activity on campus.
18000587,LARCENY - STOLEN BIKE,2018-02-09T19:30:00,Closed - Inactive,2018-02-09T16:00:00,2018-02-09T19:00:00,Animal Science Complex,"3940 Fair St (UNL SUPPORT FACILITY (office, service))",285.00,0.00,Stolen bicycle from Animal Science Complex. Investigation continues.
18000589,LARCENY - FROM BUILDING,2018-02-09T20:29:00,Closed - Non-Criminal Case,2018-02-09T00:00:00,2018-02-09T12:45:00,Recreation and Wellness Center,"1700 N 34th St (UNL SUPPORT FACILITY (office, service))",150.00,0.00,Stolen jersey from the UNL Recreation and Wellness Center. Investigation continues.
18000592,DISTURBANCE - OTHER,2018-02-10T01:56:00,Closed - Non-Criminal Case,2018-02-10T01:56:00,,Eastside Suites,433 N 19th St (UNL RESIDENCE HALL),0.00,0.00,Disturbance via social media between a UNL student an unknown non-UNL affiliate. Case inactive pending any new information.
18000593,ALCOHOL - MINOR IN POSSESSION,2018-02-10T03:44:00,Closed - Cleared by Arrest-Adult,2018-02-10T03:44:00,,Abel Hall,880 N 17th St (UNL ACADEMIC BUILDING),0.00,0.00,MIP-C of UNL student at Abel Hall. Student was transported to Detox and cited/released to Detox staff. BAC .267.
18000599,ALCOHOL - MINOR IN POSSESSION,2018-02-11T00:13:00,Closed - Cleared by Arrest-Adult,2018-02-11T00:13:00,,Smith Hall,1120 N 14th St (UNL RESIDENCE HALL),0.00,0.00,MIP of UNL student at Smith Hall. Student cited/released.
18000600,NARCOTICS - POSSESSION,2018-02-11T02:04:00,Closed - Cleared by Arrest-Adult,2018-02-11T02:04:00,,The Courtyards,733 N 17th St (UNL RESIDENCE HALL),0.00,0.00,Three non-UNL affiliates cited/released for Possession of Marijuana and Possession of Drug Paraphernalia while visiting a UNL student at The Courtyards.
18000602,ALCOHOL - MINOR IN POSSESSION,2018-02-11T03:17:00,Closed - Cleared by Arrest-Adult,2018-02-11T03:17:00,,,N 16TH ST & U ST (STREET),0.00,0.00,A report of two intoxicated college age individuals. One non-affiliate and one student were cited/released for MIP-C.
18000601,ALCOHOL - DRUNK,2018-02-11T03:19:00,Closed - Non-Criminal Case,2018-02-11T03:19:00,,The Courtyards,733 N 17th St (UNL RESIDENCE HALL),0.00,0.00,MIP-C of UNL student at the Courtyards. Student was transported to detox and cited/released to staff. BAC .215.
18000603,ALCOHOL - MINOR IN POSSESSION,2018-02-11T04:43:00,Closed - Cleared by Arrest-Adult,2018-02-11T04:43:00,,,513 N 17th Street (GOV'T PARKING LOT (UNL)),0.00,0.00,A report of an intoxicated male walking on N. 17th St. The non-affiliate male was cited/released for MIP-C and transported to The Bridge for further care. BAC .246
18000605,DISTURBANCE - DOMESTIC,2018-02-11T13:03:00,Closed - Non-Criminal Case,2018-02-11T12:30:00,2018-02-11T12:30:00,Colonial Terrace Apartment A-4,3401 Starr St (UNL APARTMENT),0.00,0.00,Student reported domestic disturbance.
18000610,NARCOTICS - POSSESSION,2018-02-12T01:53:00,Closed - Cleared by Arrest-Adult,2018-02-12T01:53:00,,,N 16TH ST & R ST (STREET),0.00,0.00,A vehicle was stopped for a traffic violation. The driver a University of Nebraska student was cited/released for Improper Display of Plates and Possession of Marijuana < 1oz.
18000621,LOST OR STOLEN ITEM,2018-02-12T16:12:00,Closed - Inactive,2018-02-12T14:30:00,2018-02-12T16:05:00,Business Administration Building,"512 N 12th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported theft of his driver's license.
18000625,NARCOTICS - POSSESSION,2018-02-13T00:43:00,Closed - Cleared by Arrest-Adult,2018-02-13T00:43:00,,Schramm Hall,1130 N 14th St (UNL RESIDENCE HALL),0.00,0.00,A report of narcotic activity in a university dorm room. Two University of Nebraska students were cited/lodged for Possession of a Controlled Substance. The two were also cited/released for Possession of Drug Paraphernalia.
18000626,OUTSIDE - O.P.S. OTHER,2018-02-13T04:39:00,Closed - Non-Criminal Case,,,,(MULTI-DWELLING (7 + UNITS) off campus),0.00,0.00,Assisted Saline County on a welfare check.
OS18002,SEX OFFENSE - RAPE,2018-02-13T09:27:00,Closed - Inactive,2018-01-12T12:00:00,2018-01-13T12:00:00,Unknown,On campus,0.00,0.00,A female student reported she was sexually assaulted by a male student while blacked out from drinking.
18000630,VANDALISM - OTHER,2018-02-13T09:32:00,Closed - Non-Criminal Case,2018-02-12T21:00:00,,14th & Avery Parking Garage,1111 N 14th St (GOV'T PARKING GARAGE (UNL)),0.00,0.00,Landscaping was damaged by a vehicle.
18000631,TELEPHONE - OTHER,2018-02-13T11:37:00,Closed - Inactive,2018-02-06T13:00:00,2018-02-13T11:32:00,Nebraska Hall,"900 N 16th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,UPD received a report regarding a belated phone calls complaint.
18000632,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-13T13:44:00,Closed - Cleared by Arrest-Adult,2018-02-08T12:30:00,2018-02-13T07:45:00,The 50-50,1801 R St (GOV'T PARKING GARAGE (UNL)),0.00,1000.00,A University student reported possible hit and run damage to their motor vehicle. The case is currently under investigation.
18000643,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-14T10:14:00,Closed - Cleared by Arrest-Adult,2018-02-10T14:30:00,2018-02-14T08:00:00,17th & R Parking Garage,300 N 17th St (GOV'T PARKING GARAGE (UNL)),0.00,600.00,Student reported hit and run accident.
18000647,ASSAULT - NON DOMESTIC,2018-02-14T12:33:00,Closed - Inactive,2018-02-14T11:00:00,,Schramm Hall,1130 N 14th St (UNL RESIDENCE HALL),0.00,0.00,Report of disturbance between students.
18000650,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2018-02-14T18:53:00,Closed - Inactive,2018-02-04T00:00:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,Student reported possible fraud.
18000656,VANDALISM - OTHER,2018-02-15T07:04:00,Closed - Inactive,,,Behlen Laboratory,"500 Stadium Dr (UNL SUPPORT FACILITY (office, service))",0.00,400.00,Landscaping damaged by a vehicle.
18000660,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-15T11:08:00,Closed - Inactive,,,17th & R Parking Garage,300 N 17th St (GOV'T PARKING GARAGE (UNL)),0.00,500.00,Hit and run occurring in the parking garage.
18000662,FIRE - FALSE ALARM,2018-02-15T13:38:00,Closed - Non-Criminal Case,2018-02-15T13:38:00,,Barkley Memorial Center,"4075 East Campus Loop S (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Officers responded to a fire alarm pull station that had been activated. It was determined to be an accidental activation by a small child.
18000669,NARCOTICS - SALE/DELIVER,2018-02-16T00:45:00,Closed - Cleared by Arrest-Adult,2018-02-16T00:45:00,,,1220 N 14th (GOV'T PARKING LOT (UNL)),0.00,0.00,"UNL student cited/lodged for possession with intent to deliver within 1000 feet of a school,

and cited/released for possession of money while in violation, possession of marijuana,

and possession of drug paraphernalia. Second UNL student was cited/released for possession of marijuana. Events occurred at Harper Hall parking lot."
18000670,ALCOHOL - DRUNK,2018-02-16T01:45:00,Closed - Non-Criminal Case,2018-02-16T01:45:00,,Nebraska Union,1400 R St (SIDEWALK),0.00,0.00,Intoxicated non-UNL affiliate called University Police asking for a ride away from campus. Male party was contacted and ultimately transported to detox with a .248 BAC.
18000671,SS - CHECK WELFARE OF PERSON,2018-02-16T02:42:00,Closed - Non-Criminal Case,2018-02-16T02:42:00,,Smith Hall,1120 N 14th St (UNL RESIDENCE HALL),0.00,0.00,"Medical emergency by alcohol poisoning of UNL student at Smith Hall. Student was transported by LFR to St. Elizabeth's Hospital for medical treatment. No BAC obtained, no citation for consumption due to the Good Samaritan Law."
18000675,ALCOHOL - USING FALSE I.D.,2018-02-16T02:42:00,Closed - Cleared by Arrest-Adult,2018-02-16T02:42:00,,Smith Hall,1120 N 14th St (UNL RESIDENCE HALL),0.00,0.00,UNL student cited/released for possession of a fake ID from alcohol overdose at Smith Hall.
OS17007,SEX OFFENSE - RAPE,2018-02-16T11:15:00,Closed - Inactive,2017-01-01T12:00:00,2017-01-02T12:00:00,Unknown,On campus academic building,0.00,0.00,A student reported she was sexually assaulted three times in an academic building on campus.
OS17008,SEX OFFENSE - RAPE,2018-02-16T11:19:00,Closed - Inactive,2017-01-01T12:00:00,,Unknown,On-campus Student Housing,0.00,0.00,A student reported that she was sexually assaulted in her dorm room.
OS17009,SEX OFFENSE - MOLEST/FONDLING,2018-02-16T12:56:00,Closed - Inactive,2017-04-18T12:00:00,,Unknown,On campus academic building,0.00,0.00,A student reported being the victim of inappropriate touching perpetrated by a faculty member.
18000682,DISTURBANCE - OTHER,2018-02-16T15:12:00,Closed - Non-Criminal Case,2017-10-20T00:00:00,,,(UNKNOWN),0.00,0.00,A University student spoke with officers about a belated disturbance.
18000688,ASSAULT - NON DOMESTIC,2018-02-16T20:25:00,Closed - Cleared by Arrest-Adult,2018-02-16T20:25:00,2018-02-16T20:25:00,Cook Pavilion,"845 N 14th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,A non University affiliate reported being assaulted during a game.
18000691,TRAFFIC - SUSPENDED DRIVER,2018-02-16T23:24:00,Closed - Cleared by Arrest-Adult,2018-02-16T23:24:00,,,N 33RD ST & HOLDREGE ST (STREET),0.00,0.00,Officer conducted a registration check of a vehicle using their MDT. The Officer was able to determine the driver of the vehicle had an active warrant and their license was revoked. The driver was cited/released for DUR and lodged for the active warrant.
18000692,NARCOTICS - POSSESSION,2018-02-17T00:45:00,Closed - Cleared by Arrest-Adult,2018-02-17T00:45:00,,,515 N 19th (GOV'T PARKING LOT (UNL)),0.00,0.00,"Three males contacted in a UNL parking lot, 515 N 19 St. One non-UNL affiliate was cited/lodged for  Obstructing a Peace Officer, Possession of a Fake ID, Possession of Marijuana, and Possession of Drug Paraphernalia. Another non-affiliate and one UNL student were both cited/released for Possession of Marijuana and Possession of Drug Paraphernalia."
18000695,ALCOHOL - MINOR IN POSSESSION,2018-02-17T03:22:00,Closed - Cleared by Arrest-Adult,2018-02-17T03:22:00,,,U ST & N 16TH ST (STREET),0.00,0.00,"A report of suspicious activity in a vehicle near campus. Officers contacted six University of Nebraska students who were cited/released for MIP-C. BAC's .140, .151, .145, .172 and .186"
18000698,ALCOHOL - DRUNK,2018-02-17T05:42:00,Closed - Non-Criminal Case,2018-02-17T05:42:00,,Selleck Quad,600 N 15th St (UNL RESIDENCE HALL),0.00,0.00,A report of intoxicated individuals inside a university dorm. One student and one non-affiliate were placed into civil protective custody due to alcohol intoxication and transported to The Bridge for further care. BAC's .225 and .187.
18000701,NARCOTICS - POSSESSION,2018-02-17T15:49:00,Closed - Cleared by Arrest-Adult,,,Love Memorial Hall,3420 Holdrege St (UNL RESIDENCE HALL),0.00,0.00,Officers responded to the odor of marijuana at a residence hall. The resident was contacted and they were subsequently cited and released for Possession of Marijuana <1oz and Possession of Drug Paraphernalia.
18000702,ALCOHOL - DRUNK,2018-02-17T17:30:00,Closed - Non-Criminal Case,,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,Officers contacted an intoxicated party wandering on campus. He was subsequently placed into Civil Protective Custody and was transported to Detox (.308 BAC).
18000706,NARCOTICS - POSSESSION,2018-02-17T23:15:00,Closed - Cleared by Arrest-Adult,2018-02-17T23:15:00,,,N ANTELOPE VALLEY PKWY & Salt Creek RDWY (STREET),0.00,0.00,Non-student cited/released for Possession of Drug Paraphernalia.
18000707,NARCOTICS - POSSESSION,2018-02-17T23:48:00,Closed - Cleared by Arrest-Adult,2018-02-17T23:48:00,,,N 22ND ST & VINE ST (STREET),0.00,0.00,"Officer conducted a traffic stop. The driver was cited/released for DUS, Possession of Marijuana < 1oz, Possession of Drug Paraphernalia and No Insurance."
18000708,NARCOTICS - POSSESSION,2018-02-18T01:38:00,Closed - Cleared by Arrest-Adult,2018-02-18T01:38:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,A report of narcotic activity in a university dorm room. A University of Nebraska student was contacted and cited/lodged for Possession of a Controlled Substance. The student was also cited for Possession of Drug Paraphernalia.
18000714,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2018-02-18T12:45:00,Closed - Non-Criminal Case,2018-02-18T11:07:00,,Sigma Chi,1510 Vine St (OFF CAMPUS/GREEK HOUSING),0.00,100.00,Wind blew a dumpster across a parking lot where it struck a car.
18000718,ALCOHOL - MINOR IN POSSESSION,2018-02-18T23:58:00,Closed - Cleared by Arrest-Adult,2018-02-18T23:58:00,,The Robert E. Knoll Residential Center,440 N 17th St (UNL RESIDENCE HALL),0.00,0.00,"A report of intoxicated females at a university residence hall. Three students were cited/released for MIP-C. BAC's .146, .047 and .021"
18000722,TRAFFIC - SUSPENDED DRIVER,2018-02-19T09:54:00,Closed - Cleared by Arrest-Adult,2018-02-19T09:54:00,,,N 16TH ST & W ST (STREET),0.00,0.00,Student cited for Driving Under Suspension and taken to jail for two warrants.
18000723,LARCENY - STOLEN BIKE,2018-02-19T14:12:00,Closed - Inactive,2018-02-16T13:30:00,2018-02-19T11:30:00,Othmer Hall,820 N 16th St (SIDEWALK),720.00,0.00,Student reported theft of their bike.
18000724,ACCIDENTS - P.D. H&R NOT REPORTABLE,2018-02-19T15:11:00,Closed - Cleared by Arrest-Adult,2018-02-15T10:00:00,2018-02-19T10:30:00,The 50-50,1801 R St (GOV'T PARKING GARAGE (UNL)),0.00,900.00,Student reported hit and run accident.
18000726,DISTURBANCE - OTHER,2018-02-19T16:39:00,Closed - Inactive,2018-02-19T16:15:00,2018-02-19T16:39:00,Cather Hall,609 N 17th St (GOV'T LOT/FIELD (UNL)),0.00,0.00,Student reported possible disturbance between two non affiliated persons.
18000728,MEDICAL EMERGENCY,2018-02-19T18:46:00,Closed - Non-Criminal Case,2018-02-19T18:35:00,2018-02-19T18:35:00,Mabel Lee Hall,"840 N 14th St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Non Affiliate was injured at Gymnastics practice
18000730,DISTURBANCE - OTHER,2018-02-19T19:44:00,Closed - Non-Criminal Case,2018-02-19T19:20:00,2018-02-19T19:30:00,Love Library South,"1248 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,Student reported disturbance.
18000732,FRAUD - IMPERSONATION,2018-02-19T20:24:00,Closed - Non-Criminal Case,,,UNL Police,300 N 17th St (UNKNOWN),0.00,0.00,Student reported fake profile on social media
18000734,ALCOHOL - MINOR IN POSSESSION,2018-02-20T00:45:00,Closed - Cleared by Arrest-Adult,2018-02-20T00:45:00,,Eastside Suites,433 N 19th St (SIDEWALK),0.00,0.00,A report of two intoxicated males near a university residence center. Two students were cited/released for MIP-C. One student was transported to The Bridge for further care and the other student was transported by LFR to a local area hospital due to extreme alcohol intoxication. BAC's .206 and .148.
18000735,LOST OR STOLEN ITEM,2018-02-20T01:35:00,Closed - Non-Criminal Case,2018-02-20T00:00:00,,,(SIDEWALK),250.00,0.00,A University of Nebraska student reported their phone lost/stolen from the Rec Center. Investigation continues.
18000742,DISTURBANCE - OTHER,2018-02-20T10:51:00,Closed - Non-Criminal Case,2018-02-14T10:00:00,,Sigma Alpha Epsilon,635 N 16th St (OFF CAMPUS/GREEK HOUSING),0.00,0.00,Officers responded to a belated disturbance between two non-University affiliates.
18000744,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2018-02-20T12:40:00,Closed - Non-Criminal Case,2018-02-20T12:40:00,,,EAST CAMPUS LOOP & DAIRY STORE DRIVE (STREET),0.00,700.00,Items sticking out of a vehicle damaged a passing city bus.
18000752,TRESPASSING,2018-02-21T05:03:00,Closed - Non-Criminal Case,2018-02-21T05:03:00,,17th & R Parking Garage,300 N 17th St (GOV'T PARKING GARAGE (UNL)),0.00,0.00,A report of a non-affiliate male sleeping inside a University building. The male was issued a UNL Trespass Policy letter and escorted from the building.
18000757,FRAUD - CREDIT CARDS/ATM/BANK CARD,2018-02-21T12:34:00,Closed - Cleared by Arrest-Adult,2018-02-19T14:33:00,2018-02-19T14:50:00,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,UPD received the report of a belated fraud; investigation ongoing.
18000760,LARCENY - FROM BUILDING,2018-02-21T13:46:00,Closed - Cleared by Arrest-Adult,2018-02-21T11:00:00,2018-02-21T12:30:00,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",134.00,0.00,Student reported cashing missing from lost wallet.
18000761,ACCIDENTS - P.D. NOT REPORTABLE,2018-02-21T16:16:00,Closed - Inactive,,,19th & Vine Parking Garage,1830 Vine St (GOV'T PARKING GARAGE (UNL)),0.00,300.00,Student reported two vehicle non injury accident.
18000764,ALCOHOL - USING FALSE I.D.,2018-02-22T00:44:00,Closed - Cleared by Arrest-Adult,2018-02-22T00:44:00,,Howard L. Hawks Hall,730 N 14th St (UNL ACADEMIC BUILDING),0.00,0.00,Fake ID located in wallet from Hawks Hall. Person responsible is a UNL student who was cited/released for possession of a fake ID.
18000766,ALCOHOL - DWI,2018-02-22T01:36:00,Closed - Cleared by Arrest-Adult,2018-02-22T01:36:00,,515 N 19th Parking Lot Vine to,515 N 19th St (GOV'T PARKING LOT (UNL)),0.00,0.00,"Four UNL students contacted in a vehicle at the parking lot, 515 N 19 St. Students were cited for a combination of DWI-.02 violation, MIP, possessing an open alcohol container, and possession of marijuana. Student in physical control of the vehicle had a BAC of .063."
18000765,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2018-02-22T05:22:00,Closed - Non-Criminal Case,,,Chase Hall,3605 Fair St (GOV'T LOT/FIELD (UNL)),0.00,0.00,Property damage to sapling on UNL East Campus. Unknown method of damage.
18000769,ACCIDENTS - P.D. REPORTABLE,2018-02-22T10:22:00,Closed - Non-Criminal Case,2018-02-22T10:22:00,,"Utility Plant, City Campus",905 N 14th St (GOV'T PARKING LOT (UNL)),0.00,2000.00,Staff member reported two vehicle non injury accidetn
OS17010,SEX OFFENSE - RAPE,2018-02-22T14:00:00,Closed - Inactive,2017-05-01T12:00:00,2017-06-20T12:00:00,Unknown,Non-campus property,0.00,0.00,"While in Germany on a Study Abroad trip, a female student was the victim of unwanted sexual contact from a male non-student."
18000772,DISTURBANCE - DOMESTIC,2018-02-22T16:00:00,Closed - Non-Criminal Case,2018-02-22T15:50:00,2018-02-22T15:50:00,University Suites,1780 R St (UNL RESIDENCE HALL),0.00,0.00,Student reported a domestic disturbance.
18000776,NARCOTICS - POSSESSION,2018-02-22T23:07:00,Closed - Cleared by Arrest-Adult,2018-02-22T23:07:00,,,515 N 19th St (GOV'T PARKING LOT (UNL)),0.00,0.00,Officers contacted a motor vehicle in a parking lot exhibiting signs of possible narcotics usage. Officers spoke with the occupants and a subsequent probable cause search of the vehicle produced marijuana and drug paraphernalia. A University student took responsibility and was cited and released for Possession of Marijuana < 1oz and Possession of Drug Paraphernalia.
18000782,ACCIDENTS - P.D. REPORTABLE,2018-02-23T08:32:00,Closed - Non-Criminal Case,2018-02-23T08:32:00,,Abel Hall,880 N 17th St (GOV'T PARKING LOT (UNL)),0.00,525.00,Garbage truck struck a parked vehicle.
18000787,FRAUD - CREDIT CARDS/ATM/BANK CARD,2018-02-23T14:18:00,Closed - Cleared by Arrest-Adult,2018-01-31T00:00:00,,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",0.00,0.00,A University student reported the fraudulent use of their N-Card. The case is currently under investigation.
18000791,LOST OR STOLEN ITEM,2018-02-23T19:56:00,Closed - Non-Criminal Case,2018-02-22T23:30:00,,,915 Y Street (UNL APARTMENT),815.00,0.00,A University student reported losing their cell phone. The case is under investigation.
18000793,ALCOHOL - MINOR IN POSSESSION,2018-02-23T22:10:00,Closed - Cleared by Arrest-Adult,2018-02-23T22:10:00,,Neihardt Residence Center,540 N 16th St (UNL RESIDENCE HALL),0.00,0.00,MIP of UNL student at Neihardt Residence Center. Student cited/released.
18000797,NARCOTICS - POSSESSION,2018-02-23T23:52:00,Closed - Cleared by Arrest-Adult,2018-02-23T23:52:00,,,N 16TH ST & S ST (STREET),0.00,0.00,"UNL student cited/released for Possession

of Drug Paraphernalia and No Lights after Dark from traffic stop at N 16 St/S St."
18000798,NARCOTICS - POSSESSION,2018-02-24T00:43:00,Closed - Cleared by Arrest-Adult,2018-02-24T00:43:00,,,N 48TH ST & HOLDREGE ST (STREET),0.00,0.00,"Non-UNL affiliate cited/lodged for possession of a controlled substance, and cited/released for possession of marijuana, possession of drug paraphernalia and two headlights required after

dark from traffic stop at N 18 St/Holdrege St."
18000807,ALCOHOL - MINOR IN POSSESSION,2018-02-24T22:18:00,Closed - Cleared by Arrest-Adult,2018-02-24T22:18:00,,Abel Hall,880 N 17th St (UNL RESIDENCE HALL),0.00,0.00,"A report of an intoxicated female at a university dorm. Five students were cited/released for MIP-C. One student was transported to The Bridge for furthercare.BAC's .167, .160,.090, .162, .262"
18000806,ALCOHOL - MINOR IN POSSESSION,2018-02-24T23:02:00,Closed - Cleared by Arrest-Adult,2018-02-24T23:02:00,,Sandoz Hall,820 N 17th St (GOV'T PARKING LOT (UNL)),0.00,0.00,MIP-C of UNL student at Sandoz Hall. Student was cited/released to a sober party. BAC .151.
18000808,NARCOTICS - POSSESSION,2018-02-24T23:05:00,Closed - Cleared by Arrest-Adult,2018-02-24T23:05:00,,The Village,1055 N 16th St (UNL RESIDENCE HALL),0.00,0.00,"UNL student cited/lodged for Possession of a Controlled Substance and cited/released for

Possession of Marijuana and Possession of Drug Paraphernalia at The Village."
18000809,NARCOTICS - POSSESSION,2018-02-24T23:53:00,Closed - Cleared by Arrest-Adult,2018-02-24T23:53:00,,Sandoz Hall,820 N 17th St (UNL RESIDENCE HALL),0.00,0.00,"UNL student cited/lodged for Possession of Controlled Substance, and cited/released for MIP, Possession of Marijuana, and Possession of Drug Paraphernalia at Sandoz Hall."
